丁子	1.719
丁字	3.562
丁寧	5.656
丁年	1.812
丁未	0.000
丁重	4.594
丁野	0.000
丁青	0.000
七種	0.000
三枝	0.000
三枝	0.000
上仲	0.000
上住	0.000
上内	0.000
上刈	0.000
上坂	0.000
上坊	0.000
上埜	0.000
上塚	0.000
上好	0.000
上妻	0.000
上局	0.000
上嶋	0.000
上広	0.000
上廣	0.000
上月	0.000
上柴	0.000
上根	2.406
上森	0.000
上様	5.281
上横	0.000
上橋	0.000
上汐	0.000
上治	0.000
上浪	0.000
上澤	0.000
上田	3.906
上畠	0.000
上童	0.000
上羽	0.000
上西	0.000
上角	0.000
上谷	0.000
上鍋	0.000
上阪	0.000
世一	0.000
世光	0.000
世子	2.250
世家	0.000
世局	0.000
世治	0.000
世祖	0.000
世禄	0.000
世系	0.000
世紀	5.688
世紀	5.688
世紀	5.688
世記	0.000
世運	0.000
丙午	2.938
丙午	2.938
丙号	0.000
丙子	0.000
丙申	0.000
丙種	0.000
並列	5.344
並存	0.000
並称	3.594
並立	4.312
並置	3.875
並行	5.281
並走	0.000
並進	3.500
乃輔	0.000
乖離	2.094
乱飲	0.000
争乱	4.125
争奪	5.344
争心	0.000
争点	5.156
争覇	2.938
争訟	0.000
争論	4.719
争議	4.688
争闘	3.438
争鳴	0.000
井泉	0.000
井田	0.000
井田	0.000
井目	1.906
井華	0.000
亡兄	3.719
亡児	3.250
亡友	3.781
亡命	5.594
亡国	4.344
亡夫	4.188
亡失	3.719
亡妹	3.094
亡妻	4.156
亡姉	3.375
亡母	4.281
亡父	4.844
亡羊	1.906
亡者	4.844
亡霊	5.500
亡魂	2.969
亢進	1.812
交互	5.656
交付	5.281
交代	5.969
交会	2.844
交信	5.406
交叉	0.000
交友	4.875
交合	3.125
交告	0.000
交尾	5.406
交差	5.469
交情	2.812
交感	4.188
交戦	4.719
交接	3.062
交換	6.094
交易	4.594
交替	5.688
交歓	3.500
交洋	0.000
交流	6.062
交渉	5.781
交点	4.562
交番	6.062
交直	3.688
交線	3.875
交織	2.781
交詢	0.000
交誼	1.938
交通	6.406
交遊	4.812
交運	0.000
交配	4.844
交錯	4.375
交雑	2.688
交霊	2.938
交響	5.125
亨介	0.000
享次	0.000
京北	0.000
京和	0.000
京坂	0.000
京城	0.000
京城	0.000
京山	0.000
京帝	0.000
京師	2.031
京急	0.000
京成	0.000
京津	0.000
京浜	5.031
京滋	0.000
京王	0.000
京畿	1.656
京神	0.000
京福	0.000
京華	0.000
京華	0.000
京葉	0.000
京阪	4.750
京阪	4.750
亭々	2.000
亭主	5.844
亭号	0.000
亭子	0.000
亭治	0.000
介三	0.000
介休	0.000
介入	5.375
介助	3.625
介在	4.375
介抱	5.156
介添	4.844
介石	0.000
介立	0.000
介護	5.594
介錯	2.531
代々	5.562
代々	5.562
代一	0.000
代三	0.000
代人	3.625
代代	0.000
代休	5.406
代位	0.000
代作	3.906
代価	4.438
代償	5.562
代入	4.625
代八	0.000
代助	0.000
代務	4.188
代参	2.875
代名	0.000
代品	4.812
代員	0.000
代子	0.000
代官	4.938
代官	4.938
代宿	0.000
代将	2.406
代山	0.000
代弁	4.750
代役	5.500
代悟	0.000
代打	5.688
代数	4.969
代日	0.000
代書	4.500
代替	5.156
代案	4.656
代決	2.906
代沢	0.000
代物	4.938
代理	5.625
代用	5.625
代目	3.344
代筆	5.375
代納	4.188
代置	3.531
代署	3.406
代脈	0.000
代行	5.500
代表	6.281
代言	3.781
代診	3.938
代読	4.469
代講	4.156
代謝	4.781
代議	4.344
代走	5.031
代車	0.000
代返	4.500
代金	6.000
令三	0.000
令二	0.000
令司	0.000
令名	2.875
令嗣	1.562
令妹	2.000
令嬢	5.500
令子	0.000
令室	2.875
令息	3.781
令書	3.125
令治	0.000
令状	5.062
令色	2.719
令達	0.000
令閨	1.469
仰木	0.000
任子	0.000
任海	0.000
任田	0.000
会々	0.000
会会	0.000
会党	0.000
会則	4.594
会務	2.656
会友	3.156
会合	5.438
会吉	0.000
会同	2.750
会同	2.750
会員	6.219
会商	2.438
会地	0.000
会堂	3.781
会報	5.156
会場	6.281
会子	0.000
会富	0.000
会寧	0.000
会川	0.000
会席	5.250
会心	4.062
会意	3.219
会戦	3.719
会所	3.344
会所	3.344
会昌	0.000
会期	4.625
会本	0.000
会歌	2.688
会沢	0.000
会津	0.000
会派	0.000
会瀬	0.000
会理	0.000
会田	0.000
会社	6.469
会稽	1.812
会葬	3.062
会衆	2.500
会見	5.844
会見	5.844
会規	3.469
会計	6.094
会記	0.000
会話	6.312
会誌	0.000
会読	3.250
会談	5.406
会議	6.188
会費	6.000
会長	6.156
会頭	2.875
会食	5.250
会館	5.562
伶人	1.625
伶子	0.000
低下	5.688
低位	0.000
低価	0.000
低俗	5.375
低利	4.344
低劣	3.688
低吟	2.438
低唱	3.000
低圧	4.625
低地	4.812
低声	4.094
低層	0.000
低山	0.000
低度	0.000
低廉	2.531
低木	4.188
低次	3.156
低段	0.000
低毒	0.000
低減	4.344
低温	5.781
低湿	4.281
低率	4.781
低空	5.188
低級	4.781
低給	0.000
低翼	0.000
低能	5.031
低落	3.719
低調	5.062
低質	4.062
低迷	5.406
低速	5.312
低音	5.625
低頭	3.812
低額	5.312
佑一	0.000
佑三	0.000
佑二	0.000
佑介	0.000
佑光	0.000
佑司	0.000
佑吉	0.000
佑太	0.000
佑子	0.000
佑次	0.000
佑治	0.000
佑爾	0.000
佑輔	0.000
佑香	0.000
体中	0.000
体位	5.375
体側	3.969
体内	5.781
体刑	2.719
体制	5.625
体力	6.375
体勢	5.281
体協	0.000
体協	0.000
体型	5.906
体外	5.281
体大	0.000
体専	0.000
体幹	0.000
体式	0.000
体形	5.781
体得	4.531
体感	5.500
体技	3.562
体操	6.156
体格	5.688
体液	4.719
体温	6.219
体状	0.000
体現	4.031
体用	2.938
体積	5.514
体節	0.000
体系	4.812
体練	0.000
体罰	5.743
体育	6.219
体腔	2.094
体臭	5.625
体色	0.000
体落	0.000
体術	0.000
体表	2.969
体裁	5.312
体調	6.125
体質	5.906
体躯	2.844
体重	6.562
体量	0.000
体長	5.250
体面	4.938
体験	6.250
何卒	4.781
佞人	1.656
佳一	0.000
佳二	0.000
佳介	0.000
佳佑	0.000
佳司	0.000
佳治	0.000
佳祐	0.000
佳造	0.000
併任	0.000
併催	0.000
併合	5.031
併呑	2.250
併存	3.719
併映	2.625
併有	2.844
併殺	4.375
併用	5.219
併発	4.844
併科	2.219
併称	3.156
併結	2.469
併置	3.562
併行	0.000
併記	4.375
併設	4.875
併読	3.656
併走	0.000
併載	0.000
併願	0.000
例会	4.375
例外	6.094
例年	5.625
例年	5.625
例文	5.344
例日	2.688
例月	3.156
例示	4.469
例祭	2.500
例規	2.250
例解	0.000
例言	3.094
例証	3.500
例話	3.812
例題	5.625
侑三	0.000
侑司	0.000
侑子	0.000
侯国	0.000
侯爵	3.469
係争	2.938
係属	2.969
係数	4.906
係留	3.250
係累	2.781
係船	2.531
保保	0.000
保元	0.000
保城	0.000
保安	5.438
保安	5.438
保家	0.000
保延	0.000
保延	0.000
保明	0.000
保月	0.000
保津	0.000
修之	0.000
修子	0.000
俳人	5.062
俳優	6.188
俳友	2.656
俳句	5.656
俳号	3.469
俳名	3.531
俳味	2.281
俳壇	3.969
俳文	3.750
俳書	3.250
俳画	3.594
俳聖	2.406
俳話	0.000
俳誌	3.312
俳談	0.000
俳論	3.125
俳諧	3.875
俳風	3.062
俸禄	2.750
俸給	3.469
倉卒	1.531
倉吉	0.000
倉庫	5.938
倉次	0.000
倉蔵	0.000
倍加	3.500
倍増	5.438
倍大	2.906
倍数	5.406
倍旧	1.562
倍率	5.844
倍返	0.000
倍量	5.094
倍音	2.750
倍額	5.469
倒伏	2.781
倒叙	1.844
倒壊	5.000
倒幕	4.219
倒木	4.500
倒産	5.844
倒立	4.906
倒置	4.719
倒錯	4.000
倒閣	3.156
候補	5.781
候鳥	1.656
倣慢	0.000
偕成	0.000
偕楽	0.000
偕老	0.000
偕行	0.000
停会	0.000
停刊	0.000
停学	5.594
停年	0.000
停戦	5.469
停止	6.125
停泊	5.188
停滞	5.562
停留	4.812
停職	4.500
停船	4.562
停車	5.781
停電	6.062
偵子	0.000
偵察	5.344
偶像	4.719
偶感	2.125
偶数	5.656
偶然	6.125
偶然	6.125
偶発	4.562
傀儡	2.406
傍受	3.281
傍流	2.938
傍点	3.375
傍系	2.719
傍線	3.875
傍聴	5.062
傍観	4.812
傍証	2.656
傍題	2.688
催事	0.000
催促	5.469
催告	3.600
催場	0.000
催涙	4.219
催眠	5.688
傭人	2.469
傭兵	3.719
傭船	1.812
傲岸	1.938
傲慢	4.406
傲然	2.656
債主	0.000
債券	4.969
債務	4.906
債権	4.688
傾倒	4.500
傾向	5.938
傾国	3.156
傾城	2.781
傾城	2.781
傾度	0.000
傾性	0.000
傾斜	5.469
傾注	2.875
傾盃	0.000
傾聴	3.375
像型	0.000
僧伽	0.000
僧体	2.469
僧侶	5.312
僧俗	2.906
僧兵	3.812
僧団	2.938
僧園	0.000
僧坊	2.969
僧坊	2.969
僧堂	2.469
僧堂	2.469
僧宝	0.000
僧家	3.688
僧寺	0.000
僧尼	3.857
僧帽	0.000
僧庵	2.781
僧形	2.844
僧徒	3.312
僧房	2.562
僧服	2.906
僧正	2.875
僧籍	2.438
僧職	3.531
僧舎	0.000
僧衣	3.656
僧都	3.057
僧門	3.500
僧院	4.281
僧階	2.531
優一	0.000
優三	0.000
優也	0.000
優二	0.000
優仁	0.000
優介	0.000
優位	5.500
優作	0.000
優作	0.000
優先	6.062
優劣	5.375
優勝	6.500
優勢	5.344
優占	0.000
優司	0.000
優哉	0.000
優太	0.000
優子	0.000
優待	5.000
優性	4.969
優斗	0.000
優梨	0.000
