いっぷう	18
いちぐう	6
いちぐう	6
いっぷう	18
ちょうすう	39
ばんゆう	25
さんゆう	41
さんぐう	27
さんぷう	39
じょうゆう	52
じょうくう	41
かふう	79
ふつう	56
ふぐう	60
せすう	28
りょうゆう	27
ちゅうぐう	32
ちゅうぐう	32
ちゅうすう	37
ちゅうすう	37
ちゅうくう	31
ちゅうぶう	27
くぐう	29
じょうすう	45
らんすう	21
じゆう	51
にぐう	16
にふう	20
ごゆう	39
ぼうゆう	36
こうゆう	107
こうつう	97
こうゆう	107
きょうゆう	61
きょうふう	59
りょうゆう	27
にんずう	10
じんゆう	27
こんゆう	38
いまふう	1
せんゆう	60
だいすう	26
かぐう	74
かすう	94
けんすう	47
いつう	60
かいゆう	81
ていくう	23
よゆう	33
さくふう	10
へいゆう	18
かすう	94
べんつう	11
けいすう	56
ほゆう	41
しんゆう	74
はいゆう	22
はいゆう	22
はいふう	23
こすう	47
こゆう	48
ばいすう	17
ぐうすう	14
りょうゆう	27
へきすう	2
おっくう	1
ゆうぐう	45
こうふう	112
とうゆう	61
とうふう	57
ぜんゆう	34
ぜんすう	31
ぜんつう	27
こうゆう	107
ろくつう	5
きょうゆう	61
きょうゆう	61
きょうつう	50
ぐゆう	27
けんゆう	48
ないくう	16
ないくう	16
ないゆう	23
ないつう	16
えんゆう	33
えんゆう	33
えんつう	25
さっすう	9
しゃゆう	36
れいぐう	20
れいふう	27
しょぐう	34
かんすう	90
ぶんすう	23
ぶんゆう	28
べっぐう	5
べつぐう	1
べっぷう	10
ごうゆう	27
げきつう	10
くふう	28
かすう	94
かんゆう	89
くゆう	41
じゅうすう	32
はんすう	32
なんゆう	28
なんぷう	20
たんすう	29
はくつう	11
せんゆう	60
こうぐう	102
げんぷう	36
さんぐう	27
さんぐう	27
そうすう	59
はんすう	32
はんすう	32
こふう	37
くふう	28
だいすう	26
たいふう	49
ごうすう	28
かくつう	17
ごうゆう	27
どうゆう	51
どうふう	45
どうゆう	51
どうすう	46
めいゆう	26
めいすう	32
ぎんゆう	17
がんゆう	27
しゅうゆう	50
めいすう	32
わふう	17
わふう	17
あいつう	18
いんずう	16
とうふう	57
ぜんゆう	34
ぜんゆう	34
きゆう	94
しつう	82
かいすう	87
かいゆう	81
いんすう	28
こゆう	48
こくゆう	19
こくふう	19
どぐう	23
じふう	44
つぼすう	0
きすう	88
じゅくゆう	4
じゅくふう	5
きょうぐう	55
しふう	88
せいゆう	69
へんすう	31
かゆう	90
げくう	10
げくう	10
がいゆう	27
たすう	37
むゆう	48
たゆう	41
たいゆう	54
たゆう	41
たいすう	60
だいすう	26
だいゆう	23
おおゆう	2
だいゆう	23
たゆう	41
たいつう	49
だいゆう	23
てんゆう	34
てんゆう	34
てんゆう	34
てんくう	22
たゆう	41
だゆう	29
きぐう	78
きすう	88
きぐう	78
じょゆう	38
かんつう	80
いふう	56
きゆう	94
じすう	53
がくゆう	16
がくふう	15
あんつう	16
かんぷう	84
こうゆう	107
かんゆう	89
ていすう	34
ほうゆう	54
ほうゆう	54
じっすう	8
えんゆう	33
かふう	79
きぐう	78
みっぷう	10
みっつう	6
ふゆう	72
ふゆう	72
ふゆう	72
かんぷう	84
かんゆう	89
たいぐう	48
たいすう	60
たいくう	48
せんゆう	60
そんすう	23
どうつう	40
しょうゆう	72
しょうすう	68
しょうすう	68
しょうゆう	72
いわつう	0
じゅんゆう	32
こうすう	110
さゆう	37
かんすう	90
しゆう	89
しゆう	89
しふう	88
おびふう	0
きすう	88
じょうすう	45
ねんすう	24
じょすう	33
ていすう	34
どすう	32
ざゆう	28
へいふう	15
ぐずう	5
きょうふう	59
たいぐう	48
こうゆう	107
ごゆう	39
びふう	28
とくゆう	13
とくふう	16
しんゆう	74
しんつう	69
ぼうゆう	36
ちゅうゆう	40
ちゅうゆう	40
かいつう	78
こうゆう	107
けいつう	51
あくゆう	17
あくふう	17
ひつう	37
ひふう	44
かんつう	80
せんゆう	60
こすう	47
しょゆう	48
てすう	25
だすう	23
ふふう	67
たくゆう	6
しすう	87
せつぐう	2
せいゆう	69
せいすう	72
せいふう	71
ぶんつう	19
さいぐう	25
さいくう	25
しんぐう	67
しんぷう	77
せんぷう	60
にっすう	7
にちゆう	3
にっつう	8
にちゆう	3
きゅうゆう	52
きゅうふう	52
せきゆう	12
むかしふう	0
とうぐう	50
さくゆう	11
しょうつう	60
じくう	40
じふう	44
ふつう	56
ふつう	56
せいくう	64
ぎょうつう	9
ぎょうふう	18
だんぷう	27
ぼうふう	29
しょふう	39
ゆうすう	48
ほうゆう	54
さくふう	10
あさゆう	1
ほんぷう	32
ほんすう	34
ほんゆう	36
そんゆう	23
きゆう	94
らいゆう	16
とうぐう	50
とうぐう	50
とうくう	51
りんゆう	23
まいすう	14
かくう	93
こうゆう	107
こうふう	112
きょうゆう	61
