いっちゅう	0

いっしゅう	2
いっしゅう	一周
いっしゅう	一蹴

いっぷう	0

いっしゅう	2
いっしゅう	一周
いっしゅう	一蹴

いちじゅう	0

いちりゅう	1
いちりゅう	一流

いちりゅう	1
いちりゅう	一流

いっきゅう	0

いっしゅう	2
いっしゅう	一周
いっしゅう	一蹴

いちぐう	1
いちぐう	一隅

いちぐう	1
いちぐう	一隅

いっぷう	0

ばんゆう	2
ばんゆう	蛮勇
ばんゆう	万有

さんゆう	0

さんぐう	1
さんぐう	参宮

さんぷう	0

さんじゅう	1
さんじゅう	三十

さんりゅう	0

さんしゅう	1
さんしゅう	参集

さんじゅう	1
さんじゅう	三十

じょうりゅう	2
じょうりゅう	上流
じょうりゅう	蒸溜

じょうくう	1
じょうくう	上空

じょうきゅう	1
じょうきゅう	上級

かりゅう	2
かりゅう	下流
かりゅう	河流

かきゅう	3
かきゅう	下級
かきゅう	加給
かきゅう	火急

かきゅう	3
かきゅう	下級
かきゅう	加給
かきゅう	火急

かふう	1
かふう	家風

ふきゅう	4
ふきゅう	不急
ふきゅう	不朽
ふきゅう	普及
ふきゅう	腐朽

ふちゅう	0

ふきゅう	4
ふきゅう	不急
ふきゅう	不朽
ふきゅう	普及
ふきゅう	腐朽

ふきゅう	4
ふきゅう	不急
ふきゅう	不朽
ふきゅう	普及
ふきゅう	腐朽

ふぐう	1
ふぐう	不遇

せしゅう	1
せしゅう	世襲

りょうゆう	3
りょうゆう	療友
りょうゆう	良友
りょうゆう	領有

ちゅうぐう	1
ちゅうぐう	中宮

ちゅうりゅう	2
ちゅうりゅう	中流
ちゅうりゅう	駐留

ちゅうしゅう	1
ちゅうしゅう	仲秋

ちゅうくう	1
ちゅうくう	中空

ちゅうきゅう	1
ちゅうきゅう	中級

ちゅうぶう	1
ちゅうぶう	中風

しゅじゅう	1
しゅじゅう	主従

しゅちゅう	0

しゅりゅう	1
しゅりゅう	主流

くじゅう	1
くじゅう	苦渋

くしゅう	1
くしゅう	句集

らんにゅう	1
らんにゅう	乱入

らんりゅう	0

にゅうじゅう	0

にゅうぎゅう	1
にゅうぎゅう	乳牛

かんきゅう	2
かんきゅう	感泣
かんきゅう	緩急

かんりゅう	3
かんりゅう	寒流
かんりゅう	貫流
かんりゅう	還流

よしゅう	1
よしゅう	予習

じゆう	2
じゆう	事由
じゆう	自由

にぐう	0

にふう	0

にりゅう	0

にきゅう	0

にじゅう	2
にじゅう	二十
にじゅう	二重

ごゆう	0

ごしゅう	0

ごりゅう	0

ごじゅう	1
ごじゅう	五十

ありゅう	1
ありゅう	亜流

ぼうゆう	0

こうゆう	3
こうゆう	交友
こうゆう	公有
こうゆう	校友

こうりゅう	3
こうりゅう	興隆
こうりゅう	交流
こうりゅう	拘留

こうゆう	3
こうゆう	交友
こうゆう	公有
こうゆう	校友

きょうゆう	2
きょうゆう	享有
きょうゆう	共有

きょうふう	1
きょうふう	強風

じんにゅう	0

いまりゅう	0

こんしゅう	2
こんしゅう	今秋
こんしゅう	今週

こんしゅう	2
こんしゅう	今秋
こんしゅう	今週

いまふう	0

かいにゅう	1
かいにゅう	介入

たしゅう	0

たりゅう	0

ふちゅう	0

だいきゅう	1
だいきゅう	代休

だいにゅう	0

かぐう	1
かぐう	仮寓

ちゅうしゅう	1
ちゅうしゅう	仲秋

ふくりゅう	0

ふくりゅう	0

かいゆう	1
かいゆう	回遊

かいしゅう	4
かいしゅう	会衆
かいしゅう	回収
かいしゅう	改宗
かいしゅう	改修

でんしゅう	0

はくちゅう	2
はくちゅう	伯仲
はくちゅう	白昼

ていくう	1
ていくう	低空

ていきゅう	3
ていきゅう	低級
ていきゅう	定休
ていきゅう	庭球

ていきゅう	3
ていきゅう	低級
ていきゅう	定休
ていきゅう	庭球

たいちゅう	0

たいしゅう	2
たいしゅう	体臭
たいしゅう	大衆

たいじゅう	1
たいじゅう	体重

よゆう	1
よゆう	余裕

さくちゅう	1
さくちゅう	作中

さくふう	1
さくふう	作風

へいゆう	0

じちゅう	0

じじゅう	1
じじゅう	侍従

きょうきゅう	1
きょうきゅう	供給

しんにゅう	3
しんにゅう	侵入
しんにゅう	新入
しんにゅう	進入

しんしゅう	1
しんしゅう	真宗

けいりゅう	2
けいりゅう	渓流
けいりゅう	繋留

しゅんしゅう	0

ぞくりゅう	0

ぞくしゅう	1
ぞくしゅう	俗臭

ぞくしゅう	1
ぞくしゅう	俗臭

ぞくしゅう	1
ぞくしゅう	俗臭

ほゆう	1
ほゆう	保有

ほりゅう	1
ほりゅう	保留

しゅうしゅう	3
しゅうしゅう	しゅうしゅう
しゅうしゅう	収拾
しゅうしゅう	収集

はいゆう	1
はいゆう	俳優

はいゆう	1
はいゆう	俳優

はいふう	0

ほうきゅう	1
ほうきゅう	俸給

こちゅう	0

こゆう	2
こゆう	個有
こゆう	固有

ばいきゅう	0

へんしゅう	2
へんしゅう	編修
へんしゅう	編集

へんりゅう	0

ていりゅう	1
ていりゅう	停留

ぼうりゅう	0

けいちゅう	1
けいちゅう	傾注

りょうゆう	3
りょうゆう	療友
りょうゆう	良友
りょうゆう	領有

おっくう	1
おっくう	億劫

ゆうしゅう	4
ゆうしゅう	優秀
ゆうしゅう	幽囚
ゆうしゅう	憂愁
ゆうしゅう	有終

ゆうぐう	1
ゆうぐう	優遇

せんじゅう	1
せんじゅう	専従

せんにゅう	2
せんにゅう	先入
せんにゅう	潜入

せんしゅう	2
せんしゅう	先週
せんしゅう	選集

こうきゅう	5
こうきゅう	公休
こうきゅう	恒久
こうきゅう	硬球
こうきゅう	考究
こうきゅう	高級

こうふう	1
こうふう	校風

めんしゅう	0

とうゆう	0

とうふう	0

ぜんちゅう	0

ぜんきゅう	1
ぜんきゅう	全級

ぜんゆう	0

ぜんにゅう	0

ぜんしゅう	2
ぜんしゅう	全集
ぜんしゅう	禅宗

ぜんきゅう	1
ぜんきゅう	全級

ぜんしゅう	2
ぜんしゅう	全集
ぜんしゅう	禅宗

はっしゅう	0

こうきゅう	5
こうきゅう	公休
こうきゅう	恒久
こうきゅう	硬球
こうきゅう	考究
こうきゅう	高級

こうじゅう	0

こうゆう	3
こうゆう	交友
こうゆう	公有
こうゆう	校友

こうしゅう	3
こうしゅう	公衆
こうしゅう	口臭
こうしゅう	講習

きょうしゅう	3
きょうしゅう	強襲
きょうしゅう	教習
きょうしゅう	郷愁

きょうゆう	2
きょうゆう	享有
きょうゆう	共有

ぐゆう	0

けんしゅう	1
けんしゅう	研修

けんゆう	0

ないしゅう	0

ないくう	0

ないゆう	0

えんきゅう	0

えんしゅう	2
えんしゅう	円周
えんしゅう	演習

えんちゅう	1
えんちゅう	円柱

えんきゅう	0

えんゆう	0

しゃゆう	0

れいぐう	2
れいぐう	冷遇
れいぐう	礼遇

れいふう	0

ぎょうしゅう	1
ぎょうしゅう	凝集

しょぐう	1
しょぐう	処遇

ぶんしゅう	1
ぶんしゅう	文集

ぶんゆう	0

ぶんりゅう	0

ぶんきゅう	0

ぶんりゅう	0

ぶんしゅう	1
ぶんしゅう	文集

れっちゅう	0

しょにゅう	0

しょきゅう	1
しょきゅう	初級

しょしゅう	1
しょしゅう	初秋

しょきゅう	1
しょきゅう	初級

べつぐう	0

べっぷう	0

せいきゅう	2
せいきゅう	性急
せいきゅう	請求

ししゅう	2
ししゅう	刺繍
ししゅう	詩集

ぜんしゅう	2
ぜんしゅう	全集
ぜんしゅう	禅宗

ごうゆう	2
ごうゆう	豪・剛勇
ごうゆう	豪遊

ごうじゅう	0

ごうきゅう	1
ごうきゅう	号泣

けんりゅう	0

かっきゅう	0

げきちゅう	0

くふう	1
くふう	くふう

かにゅう	1
かにゅう	加入

かりゅう	2
かりゅう	下流
かりゅう	河流

かきゅう	3
かきゅう	下級
かきゅう	加給
かきゅう	火急

かじゅう	4
かじゅう	加重
かじゅう	果汁
かじゅう	荷重
かじゅう	過重

かんちゅう	1
かんちゅう	寒中

ぼしゅう	1
ぼしゅう	募集

かんゆう	1
かんゆう	勧誘

こうりゅう	3
こうりゅう	興隆
こうりゅう	交流
こうりゅう	拘留

きょうきゅう	1
きょうきゅう	供給

くゆう	0

せんしゅう	2
せんしゅう	先週
せんしゅう	選集

はんきゅう	1
はんきゅう	半球

はんしゅう	1
はんしゅう	半周

はんきゅう	1
はんきゅう	半球

はんじゅう	0

はんきゅう	1
はんきゅう	半球

そっちゅう	1
そっちゅう	卒中

たっきゅう	1
たっきゅう	卓球

なんちゅう	0

たんしゅう	0

せんゆう	3
せんゆう	占有
せんゆう	専有
せんゆう	戦友

ききゅう	2
ききゅう	危急
ききゅう	気球

こうぐう	1
こうぐう	厚遇

げんじゅう	1
げんじゅう	厳重

げんちゅう	0

げんきゅう	1
げんきゅう	言及

げんちゅう	0

げんぷう	1
げんぷう	厳封

げんじゅう	1
げんじゅう	厳重

きょしゅう	1
きょしゅう	去就

きょしゅう	1
きょしゅう	去就

さんにゅう	1
さんにゅう	算入

さんぐう	1
さんぐう	参宮

さんしゅう	1
さんしゅう	参集

はんちゅう	1
はんちゅう	範疇

たんしゅう	0

しゅうにゅう	1
しゅうにゅう	収入

しゅうしゅう	3
しゅうしゅう	しゅうしゅう
しゅうしゅう	収拾
しゅうしゅう	収集

しゅうしゅう	3
しゅうしゅう	しゅうしゅう
しゅうしゅう	収拾
しゅうしゅう	収集

じゅちゅう	1
じゅちゅう	受注

じゅきゅう	1
じゅきゅう	需給

こうちゅう	1
こうちゅう	甲虫

こうしゅう	3
こうしゅう	公衆
こうしゅう	口臭
こうしゅう	講習

こりゅう	0

こしゅう	1
こしゅう	固執

こふう	1
こふう	古風

くしゅう	1
くしゅう	句集

くふう	1
くふう	くふう

しょうしゅう	2
しょうしゅう	召集
しょうしゅう	招集

たいふう	1
たいふう	台風

ごうきゅう	1
ごうきゅう	号泣

しちゅう	2
しちゅう	市中
しちゅう	支柱

かくしゅう	1
かくしゅう	隔週

かくしゅう	1
かくしゅう	隔週

ごうゆう	2
ごうゆう	豪・剛勇
ごうゆう	豪遊

ごうりゅう	1
ごうりゅう	合流

がっしゅう	0

どうゆう	0

どうしゅう	0

どうふう	1
どうふう	同封

どうゆう	0

どうりゅう	0

どうきゅう	2
どうきゅう	同級
どうきゅう	撞球

どうしゅう	0

めいゆう	2
めいゆう	名優
めいゆう	盟友

めいりゅう	0

とにゅう	0

ぎんゆう	0

がんゆう	1
がんゆう	含有

がんしゅう	0

きゅうにゅう	1
きゅうにゅう	吸入

きゅうしゅう	4
きゅうしゅう	吸収
きゅうしゅう	急襲
きゅうしゅう	旧習
きゅうしゅう	九州

きゅうちゅう	1
きゅうちゅう	宮中

しゅうゆう	1
しゅうゆう	周遊

こきゅう	2
こきゅう	呼吸
こきゅう	故旧

こしゅう	1
こしゅう	固執

めいちゅう	1
めいちゅう	命中

わぎゅう	0

わふう	1
わふう	和風

あいしゅう	1
あいしゅう	哀愁

ほにゅう	1
