いっぷう	0

いちぐう	1
いちぐう	一隅

いちぐう	1
いちぐう	一隅

いっぷう	0

ちょうすう	0

ばんゆう	2
ばんゆう	蛮勇
ばんゆう	万有

さんゆう	0

さんぐう	1
さんぐう	参宮

さんぷう	0

じょうゆう	0

じょうくう	1
じょうくう	上空

かふう	1
かふう	家風

ふつう	2
ふつう	不通
ふつう	普通

ふぐう	1
ふぐう	不遇

せすう	0

りょうゆう	3
りょうゆう	療友
りょうゆう	良友
りょうゆう	領有

ちゅうぐう	1
ちゅうぐう	中宮

ちゅうぐう	1
ちゅうぐう	中宮

ちゅうすう	2
ちゅうすう	中数
ちゅうすう	中枢

ちゅうすう	2
ちゅうすう	中数
ちゅうすう	中枢

ちゅうくう	1
ちゅうくう	中空

ちゅうぶう	1
ちゅうぶう	中風

くぐう	0

じょうすう	2
じょうすう	乗数
じょうすう	常数

らんすう	0

じゆう	2
じゆう	事由
じゆう	自由

にぐう	0

にふう	0

ごゆう	0

ぼうゆう	0

こうゆう	3
こうゆう	交友
こうゆう	公有
こうゆう	校友

こうつう	1
こうつう	交通

こうゆう	3
こうゆう	交友
こうゆう	公有
こうゆう	校友

きょうゆう	2
きょうゆう	享有
きょうゆう	共有

きょうふう	1
きょうふう	強風

りょうゆう	3
りょうゆう	療友
りょうゆう	良友
りょうゆう	領有

にんずう	1
にんずう	人数

じんゆう	0

こんゆう	1
こんゆう	今夕

いまふう	0

せんゆう	3
せんゆう	占有
せんゆう	専有
せんゆう	戦友

だいすう	1
だいすう	代数

かぐう	1
かぐう	仮寓

かすう	0

けんすう	1
けんすう	件数

いつう	0

かいゆう	1
かいゆう	回遊

ていくう	1
ていくう	低空

よゆう	1
よゆう	余裕

さくふう	1
さくふう	作風

へいゆう	0

かすう	0

べんつう	1
べんつう	便通

けいすう	2
けいすう	係数
けいすう	計数

ほゆう	1
ほゆう	保有

しんゆう	2
しんゆう	親友
しんゆう	辛酉

はいゆう	1
はいゆう	俳優

はいゆう	1
はいゆう	俳優

はいふう	0

こすう	1
こすう	戸数

こゆう	2
こゆう	個有
こゆう	固有

ばいすう	1
ばいすう	倍数

ぐうすう	1
ぐうすう	偶数

りょうゆう	3
りょうゆう	療友
りょうゆう	良友
りょうゆう	領有

へきすう	0

おっくう	1
おっくう	億劫

ゆうぐう	1
ゆうぐう	優遇

こうふう	1
こうふう	校風

とうゆう	0

とうふう	0

ぜんゆう	0

ぜんすう	0

ぜんつう	0

こうゆう	3
こうゆう	交友
こうゆう	公有
こうゆう	校友

ろくつう	0

きょうゆう	2
きょうゆう	享有
きょうゆう	共有

きょうゆう	2
きょうゆう	享有
きょうゆう	共有

きょうつう	1
きょうつう	共通

ぐゆう	0

けんゆう	0

ないくう	0

ないくう	0

ないゆう	0

ないつう	1
ないつう	内通

えんゆう	0

えんゆう	0

えんつう	0

さっすう	0

しゃゆう	0

れいぐう	2
れいぐう	冷遇
れいぐう	礼遇

れいふう	0

しょぐう	1
しょぐう	処遇

かんすう	1
かんすう	函数

ぶんすう	1
ぶんすう	分数

ぶんゆう	0

べっぐう	0

べつぐう	0

べっぷう	0

ごうゆう	2
ごうゆう	豪・剛勇
ごうゆう	豪遊

げきつう	1
げきつう	劇痛

くふう	1
くふう	くふう

かすう	0

かんゆう	1
かんゆう	勧誘

くゆう	0

じゅうすう	0

はんすう	2
はんすう	半数
はんすう	反芻

なんゆう	0

なんぷう	2
なんぷう	南風
なんぷう	軟風

たんすう	1
たんすう	単数

はくつう	0

せんゆう	3
せんゆう	占有
せんゆう	専有
せんゆう	戦友

こうぐう	1
こうぐう	厚遇

げんぷう	1
げんぷう	厳封

さんぐう	1
さんぐう	参宮

さんぐう	1
さんぐう	参宮

そうすう	1
そうすう	総数

はんすう	2
はんすう	半数
はんすう	反芻

はんすう	2
はんすう	半数
はんすう	反芻

こふう	1
こふう	古風

くふう	1
くふう	くふう

だいすう	1
だいすう	代数

たいふう	1
たいふう	台風

ごうすう	0

かくつう	0

ごうゆう	2
ごうゆう	豪・剛勇
ごうゆう	豪遊

どうゆう	0

どうふう	1
どうふう	同封

どうゆう	0

どうすう	1
