いっせい	30
圧制	あっせい
結成	けっせい
血清	けっせい
失政	しっせい
出征	しゅっせい
出生	しゅっせい
節制	せっせい
絶世	ぜっせい
達成	たっせい
鉄製	てっせい
熱誠	ねっせい
発生	はっせい
発声	はっせい
畢生	ひっせい
筆勢	ひっせい
密生	みっせい
劣勢	れっせい
劣性	れっせい
育成	いくせい
院政	いんせい
陰性	いんせい
一計	いっけい
一切	いっさい
一睡	いっすい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一閃	いっせん

いちれい	7
吉例	きちれい
引例	いんれい
一芸	いちげい
一代	いちだい
一命	いちめい
一塁	いちるい
一連	いちれん

いっぺい	19
閲兵	えっぺい
合併	がっぺい
疾病	しっぺい
出兵	しゅっぺい
恤兵	じゅっぺい
撤兵	てっぺい
密閉	みっぺい
隠蔽	いんぺい
一計	いっけい
一切	いっさい
一睡	いっすい
一世	いっせい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一変	いっぺん
一片	いっぺん

いちめい	4
一芸	いちげい
一代	いちだい
一塁	いちるい
一面	いちめん

いちめい	4
一芸	いちげい
一代	いちだい
一塁	いちるい
一面	いちめん

いっせい	30
圧制	あっせい
結成	けっせい
血清	けっせい
失政	しっせい
出征	しゅっせい
出生	しゅっせい
節制	せっせい
絶世	ぜっせい
達成	たっせい
鉄製	てっせい
熱誠	ねっせい
発生	はっせい
発声	はっせい
畢生	ひっせい
筆勢	ひっせい
密生	みっせい
劣勢	れっせい
劣性	れっせい
育成	いくせい
院政	いんせい
陰性	いんせい
一計	いっけい
一切	いっさい
一睡	いっすい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一閃	いっせん

いってい	22
決定	けってい
実弟	じってい
出廷	しゅってい
設定	せってい
徹底	てってい
突堤	とってい
日程	にってい
末弟	ばってい
払底	ふってい
別邸	べってい
末弟	まってい
密偵	みってい
一計	いっけい
一切	いっさい
一睡	いっすい
一世	いっせい
いったい	いったい
一体	いったい
一帯	いったい
いっぱい	いっぱい
一徹	いってつ
一転	いってん

いっぺい	19
閲兵	えっぺい
合併	がっぺい
疾病	しっぺい
出兵	しゅっぺい
恤兵	じゅっぺい
撤兵	てっぺい
密閉	みっぺい
隠蔽	いんぺい
一計	いっけい
一切	いっさい
一睡	いっすい
一世	いっせい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一変	いっぺん
一片	いっぺん

いっせい	30
圧制	あっせい
結成	けっせい
血清	けっせい
失政	しっせい
出征	しゅっせい
出生	しゅっせい
節制	せっせい
絶世	ぜっせい
達成	たっせい
鉄製	てっせい
熱誠	ねっせい
発生	はっせい
発声	はっせい
畢生	ひっせい
筆勢	ひっせい
密生	みっせい
劣勢	れっせい
劣性	れっせい
育成	いくせい
院政	いんせい
陰性	いんせい
一計	いっけい
一切	いっさい
一睡	いっすい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一閃	いっせん

いっけい	25
極刑	きょっけい
月経	げっけい
滑稽	こっけい
国警	こっけい
失敬	しっけい
実兄	じっけい
実景	じっけい
設計	せっけい
雪渓	せっけい
絶景	ぜっけい
直径	ちょっけい
直系	ちょっけい
必携	ひっけい
密計	みっけい
黙契	もっけい
一切	いっさい
一睡	いっすい
一世	いっせい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一件	いっけん
一見	いっけん

いっせい	30
圧制	あっせい
結成	けっせい
血清	けっせい
失政	しっせい
出征	しゅっせい
出生	しゅっせい
節制	せっせい
絶世	ぜっせい
達成	たっせい
鉄製	てっせい
熱誠	ねっせい
発生	はっせい
発声	はっせい
畢生	ひっせい
筆勢	ひっせい
密生	みっせい
劣勢	れっせい
劣性	れっせい
育成	いくせい
院政	いんせい
陰性	いんせい
一計	いっけい
一切	いっさい
一睡	いっすい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一閃	いっせん

いちえい	7
育英	いくえい
陰影	いんえい
一芸	いちげい
一代	いちだい
一命	いちめい
一塁	いちるい
一円	いちえん

いっせい	30
圧制	あっせい
結成	けっせい
血清	けっせい
失政	しっせい
出征	しゅっせい
出生	しゅっせい
節制	せっせい
絶世	ぜっせい
達成	たっせい
鉄製	てっせい
熱誠	ねっせい
発生	はっせい
発声	はっせい
畢生	ひっせい
筆勢	ひっせい
密生	みっせい
劣勢	れっせい
劣性	れっせい
育成	いくせい
院政	いんせい
陰性	いんせい
一計	いっけい
一切	いっさい
一睡	いっすい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一閃	いっせん

いっぺい	19
閲兵	えっぺい
合併	がっぺい
疾病	しっぺい
出兵	しゅっぺい
恤兵	じゅっぺい
撤兵	てっぺい
密閉	みっぺい
隠蔽	いんぺい
一計	いっけい
一切	いっさい
一睡	いっすい
一世	いっせい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一変	いっぺん
一片	いっぺん

いちれい	7
吉例	きちれい
引例	いんれい
一芸	いちげい
一代	いちだい
一命	いちめい
一塁	いちるい
一連	いちれん

いっけい	25
極刑	きょっけい
月経	げっけい
滑稽	こっけい
国警	こっけい
失敬	しっけい
実兄	じっけい
実景	じっけい
設計	せっけい
雪渓	せっけい
絶景	ぜっけい
直径	ちょっけい
直系	ちょっけい
必携	ひっけい
密計	みっけい
黙契	もっけい
一切	いっさい
一睡	いっすい
一世	いっせい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一件	いっけん
一見	いっけん

いちげい	4
一代	いちだい
一命	いちめい
一塁	いちるい
一言	いちげん

かずえい	1
官営	かんえい

いっけい	25
極刑	きょっけい
月経	げっけい
滑稽	こっけい
国警	こっけい
失敬	しっけい
実兄	じっけい
実景	じっけい
設計	せっけい
雪渓	せっけい
絶景	ぜっけい
直径	ちょっけい
直系	ちょっけい
必携	ひっけい
密計	みっけい
黙契	もっけい
一切	いっさい
一睡	いっすい
一世	いっせい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一件	いっけん
一見	いっけん

いっせい	30
圧制	あっせい
結成	けっせい
血清	けっせい
失政	しっせい
出征	しゅっせい
出生	しゅっせい
節制	せっせい
絶世	ぜっせい
達成	たっせい
鉄製	てっせい
熱誠	ねっせい
発生	はっせい
発声	はっせい
畢生	ひっせい
筆勢	ひっせい
密生	みっせい
劣勢	れっせい
劣性	れっせい
育成	いくせい
院政	いんせい
陰性	いんせい
一計	いっけい
一切	いっさい
一睡	いっすい
いったい	いったい
一体	いったい
一帯	いったい
一定	いってい
いっぱい	いっぱい
一閃	いっせん

ていねい	22
泥寧	でいねい
低徊	ていかい
停会	ていかい
定型	ていけい
提携	ていけい
梯形	ていけい
体裁	ていさい
低声	ていせい
帝制	ていせい
帝政	ていせい
訂正	ていせい
手痛い	ていたい
停滞	ていたい
亭々	ていてい
弟妹	ていまい
低迷	ていめい
締盟	ていめい
体よい	ていよい
定例	ていれい
丁年	ていねん
停年	ていねん
定年	ていねん

ていせい	60
永世	えいせい
衛星	えいせい
衛生	えいせい
回生	かいせい
快晴	かいせい
改姓	かいせい
改正	かいせい
傾城	けいせい
形勢	けいせい
形成	けいせい
経世	けいせい
警世	けいせい
警醒	けいせい
再生	さいせい
在世	ざいせい
財政	ざいせい
水勢	すいせい
水星	すいせい
水棲	すいせい
彗星	すいせい
生成	せいせい
精製	せいせい
税制	ぜいせい
体制	たいせい
態勢	たいせい
胎生	たいせい
大勢	たいせい
大成	たいせい
大聖	たいせい
内省	ないせい
内政	ないせい
兵制	へいせい
平静	へいせい
名声	めいせい
冷静	れいせい
敵性	てきせい
適性	てきせい
適正	てきせい
鉄製	てっせい
天性	てんせい
転成	てんせい
低徊	ていかい
停会	ていかい
定型	ていけい
提携	ていけい
梯形	ていけい
体裁	ていさい
手痛い	ていたい
停滞	ていたい
亭々	ていてい
丁寧	ていねい
弟妹	ていまい
低迷	ていめい
締盟	ていめい
体よい	ていよい
定例	ていれい
貞節	ていせつ
定説	ていせつ
停戦	ていせん
停船	ていせん

ななめい	1
内命	ないめい

しちへい	0

ばんせい	79
安静	あんせい
院政	いんせい
陰性	いんせい
運勢	うんせい
厭世	えんせい
遠征	えんせい
音声	おんせい
喚声	かんせい
完成	かんせい
官制	かんせい
官製	かんせい
感性	かんせい
慣性	かんせい
管制	かんせい
閑静	かんせい
陥穽	かんせい
均斉	きんせい
禁制	きんせい
謹製	きんせい
近世	きんせい
金星	きんせい
金製	きんせい
燻製	くんせい
群棲	ぐんせい
軍政	ぐんせい
憲政	けんせい
権勢	けんせい
牽制	けんせい
原生	げんせい
厳正	げんせい
現勢	げんせい
懇請	こんせい
混成	こんせい
混声	こんせい
三正	さんせい
賛成	さんせい
酸性	さんせい
純正	じゅんせい
心性	しんせい
新制	しんせい
新星	しんせい
新生	しんせい
申請	しんせい
真性	しんせい
真正	しんせい
神聖	しんせい
人生	じんせい
仁政	じんせい
先生	せんせい
宣誓	せんせい
専制	せんせい
前世	ぜんせい
善政	ぜんせい
全盛	ぜんせい
丹誠	たんせい
嘆声	たんせい
端正	たんせい
弾性	だんせい
男性	だんせい
沈静	ちんせい
天性	てんせい
転成	てんせい
遁世	とんせい
半生	はんせい
反省	はんせい
品性	ひんせい
変性	へんせい
編成	へんせい
本性	ほんせい
慢性	まんせい
民政	みんせい
民生	みんせい
乱世	らんせい
卵生	らんせい
挽回	ばんかい
番外	ばんがい
万歳	ばんざい
番兵	ばんぺい
万雷	ばんらい

ばんせい	79
安静	あんせい
院政	いんせい
陰性	いんせい
運勢	うんせい
厭世	えんせい
遠征	えんせい
音声	おんせい
喚声	かんせい
完成	かんせい
官制	かんせい
官製	かんせい
感性	かんせい
慣性	かんせい
管制	かんせい
閑静	かんせい
陥穽	かんせい
均斉	きんせい
禁制	きんせい
謹製	きんせい
近世	きんせい
金星	きんせい
金製	きんせい
燻製	くんせい
群棲	ぐんせい
軍政	ぐんせい
憲政	けんせい
権勢	けんせい
牽制	けんせい
原生	げんせい
厳正	げんせい
現勢	げんせい
懇請	こんせい
混成	こんせい
混声	こんせい
三正	さんせい
賛成	さんせい
酸性	さんせい
純正	じゅんせい
心性	しんせい
新制	しんせい
新星	しんせい
新生	しんせい
申請	しんせい
真性	しんせい
真正	しんせい
神聖	しんせい
人生	じんせい
仁政	じんせい
先生	せんせい
宣誓	せんせい
専制	せんせい
前世	ぜんせい
善政	ぜんせい
全盛	ぜんせい
丹誠	たんせい
嘆声	たんせい
端正	たんせい
弾性	だんせい
男性	だんせい
沈静	ちんせい
天性	てんせい
転成	てんせい
遁世	とんせい
半生	はんせい
反省	はんせい
品性	ひんせい
変性	へんせい
編成	へんせい
本性	ほんせい
慢性	まんせい
民政	みんせい
民生	みんせい
乱世	らんせい
卵生	らんせい
挽回	ばんかい
番外	ばんがい
万歳	ばんざい
番兵	ばんぺい
